stateName,placeName,DisasterCount Biological,DisasterCount Drought,DisasterCount Earthquake,DisasterCount Fire,DisasterCount Flood,DisasterCount Hurricane,DisasterCount Severe Storm,DisasterCount Snowstorm,DisasterCount Tornado,Total RiskScore
Colorado                      ,Conejos (County),9,2,0,6,20,0,0,0,0,168
Colorado                      ,Costilla (County),9,2,0,11,20,0,0,1,0,194
Colorado                      ,Crowley (County),9,2,0,8,17,0,17,1,12,276
Colorado                      ,Custer (County),9,0,0,16,0,0,8,2,0,160
Colorado                      ,Delta (County),9,2,0,8,28,0,0,0,0,204
Colorado                      ,Denver (County),9,0,0,6,32,0,0,2,12,268
Colorado                      ,Dolores (County),9,2,0,6,28,0,0,0,0,196
Colorado                      ,Douglas (County),9,2,0,9,33,0,0,2,12,294
Colorado                      ,Eagle (County),9,2,0,13,8,0,0,0,0,150
Colorado                      ,El Paso (County),9,2,0,26,70,0,13,2,12,562
Colorado                      ,Elbert (County),9,2,0,6,38,0,8,2,12,322
Colorado                      ,Fremont (County),9,2,0,21,25,0,8,1,12,328
Colorado                      ,Garfield (County),9,2,0,18,8,0,0,0,0,170
Colorado                      ,Gilpin (County),9,0,0,6,21,0,0,2,0,174
Colorado                      ,Grand (County),9,2,0,19,0,0,0,1,0,148
Colorado                      ,Gunnison (County),9,2,0,7,16,0,0,1,0,154
Colorado                      ,Hinsdale (County),9,2,0,6,28,0,0,0,0,196
Colorado                      ,Huerfano (County),9,2,0,13,0,0,0,2,0,128
Colorado                      ,Jackson (County),9,2,0,6,0,0,0,1,0,94
Colorado                      ,Jefferson (County),9,0,0,11,49,0,0,2,0,308
Colorado                      ,Kiowa (County),9,2,0,6,17,0,17,1,12,268
Colorado                      ,Kit Carson (County),9,2,0,6,9,0,0,0,12,174
Colorado                      ,La Plata (County),9,2,0,9,20,0,0,0,0,180
Colorado                      ,Lake (County),9,0,0,6,9,0,0,0,0,116
Colorado                      ,Larimer (County),9,0,0,39,77,0,19,2,12,676
Colorado                      ,Las Animas (County),9,2,0,10,0,0,8,3,12,196
Colorado                      ,Lincoln (County),9,2,0,6,26,0,9,0,12,270
Colorado                      ,Logan (County),9,0,0,0,70,0,9,0,12,418
Colorado                      ,Mesa (County),9,2,0,10,8,0,0,0,0,136
Colorado                      ,Mineral (County),9,2,0,8,20,0,0,0,0,176
Colorado                      ,Moffat (County),9,2,0,6,8,0,0,0,0,118
Colorado                      ,Montezuma (County),9,2,0,8,20,0,0,0,0,176
Colorado                      ,Montrose (County),9,2,0,7,28,0,0,0,0,200
Colorado                      ,Morgan (County),9,0,0,0,61,0,9,1,12,388
Colorado                      ,Otero (County),9,2,0,6,8,0,13,1,12,226
Colorado                      ,Ouray (County),9,2,0,6,28,0,0,0,0,196
Colorado                      ,Park (County),9,2,0,11,21,0,0,1,0,198
Colorado                      ,Phillips (County),9,0,0,0,8,0,9,0,12,164
Colorado                      ,Pitkin (County),9,2,0,6,8,0,0,0,0,118
Colorado                      ,Prowers (County),9,2,0,0,17,0,9,1,12,210
Colorado                      ,Pueblo (County),9,2,0,16,35,0,12,3,12,390
Colorado                      ,Rio Blanco (County),9,0,0,6,8,0,0,0,0,110
Colorado                      ,Rio Grande (County),9,2,0,9,20,0,0,0,0,180
Colorado                      ,Routt (County),9,2,0,6,8,0,0,0,0,118
Colorado                      ,Saguache (County),9,2,0,6,29,0,0,1,0,206
Colorado                      ,San Juan (County),9,0,0,6,20,0,0,0,0,160
Colorado                      ,San Miguel (County),9,2,0,7,28,0,0,0,0,200
Colorado                      ,Sedgwick (County),9,0,0,0,42,0,9,0,12,304
Colorado                      ,Southern Ute Indian Reservation,9,0,0,6,0,0,0,0,0,72
Colorado                      ,Summit (County),9,2,0,6,0,0,0,1,0,94
Colorado                      ,Teller (County),9,2,0,13,21,0,0,2,12,264
Colorado                      ,Ute Mountain Indian Reservation (Also NM),9,0,0,6,0,0,0,0,0,72
Colorado                      ,Washington (County),9,0,0,6,53,0,9,1,12,382
Colorado                      ,Weld (County),9,0,0,6,61,0,28,1,12,526
Colorado                      ,Yuma (County),9,0,0,6,9,0,9,0,12,200
Connecticut                   ,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",9,0,0,0,28,86,54,25,9,860
Connecticut                   ,Golden Hill Indian Reservation,7,0,0,0,0,0,0,0,0,32
Connecticut                   ,"Hartford (County)(in PMSA 1170,3280,5440)",9,0,0,0,16,65,40,25,4,658
Connecticut                   ,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",9,0,0,0,8,76,48,24,12,728
Connecticut                   ,Mashantucket Pequot Indian Reservation,9,0,0,0,0,34,14,9,0,276
Connecticut                   ,"Middlesex (County)(in (P)MSA 3280,5020,5480)",9,0,0,0,36,76,55,14,0,770
Connecticut                   ,Mohegan Trust Lands,0,0,0,0,0,19,2,0,0,90
Connecticut                   ,"New Haven (County)(in (P)MSA 1160,5480,8880)",9,0,0,0,28,73,46,25,21,826
Connecticut                   ,"New London (County)(in (P)MSA 3280,5520)",9,0,0,0,12,73,65,24,0,738
Connecticut                   ,Paucatuck Eastern Pequot Indian Reservation,7,0,0,0,0,0,0,9,0,66
Connecticut                   ,Schaghticoke Indian Reservation,7,0,0,0,0,0,0,0,0,32
Connecticut                   ,Tolland (County),9,0,0,0,8,62,43,25,0,600
Connecticut                   ,Windham (County),9,0,0,0,4,62,55,16,0,596
Delaware                      ,Kent (County),10,12,0,0,8,46,8,20,0,408
Delaware                      ,New Castle (County),10,12,0,0,0,73,9,20,0,496
Delaware                      ,Sussex (County),10,12,0,0,8,37,25,29,0,498
District of Columbia          ,District of Columbia (County-equivalent),9,0,9,0,0,36,61,20,0,548
Federated States of Micronesia,Chuuk (County-equivalent),0,2,0,0,0,0,0,0,0,104
Federated States of Micronesia,Kosrae (County-equivalent),0,0,0,0,12,0,0,0,0,78
Federated States of Micronesia,Pingelap (Municipality),0,6,0,0,0,0,0,0,0,108
Federated States of Micronesia,Pohnpei (County-equivalent),0,8,0,0,0,0,0,0,0,190
Federated States of Micronesia,Ponape,0,0,0,0,0,0,0,0,0,50
Federated States of Micronesia,Truk (County-equivalent),0,14,0,0,0,0,0,0,0,186
Federated States of Micronesia,Yap (County-equivalent),0,8,0,0,0,0,0,0,0,286
Florida                       ,Alachua (County),9,0,0,19,0,71,31,0,12,636
Florida                       ,Baker (County),9,0,0,19,12,78,70,0,12,854
Florida                       ,Bay (County),9,0,0,22,30,167,73,0,0,1280
Florida                       ,Big Cypress Indian Reservation,5,0,0,0,0,31,0,0,0,162
Florida                       ,Bradford (County),9,0,0,19,0,70,45,0,0,630
Florida                       ,Brevard (County),9,0,0,20,0,170,33,0,0,1060
Florida                       ,Brighton Indian Reservation,5,0,0,0,0,31,0,0,0,162
Florida                       ,Broward (County),9,0,0,12,14,136,33,0,12,996
Florida                       ,Calhoun (County),9,0,0,19,6,112,78,0,12,1008
Florida                       ,Charlotte (County),9,0,0,13,8,107,32,0,12,816
Florida                       ,Citrus (County),9,0,0,13,0,112,44,0,12,840
Florida                       ,Clay (County),9,0,0,19,0,78,70,0,0,772
Florida                       ,Collier (County),9,0,0,24,0,131,38,0,12,1030
Florida                       ,Columbia (County),9,0,0,19,12,83,31,0,12,712
Florida                       ,Dade (County),0,0,0,13,0,39,26,0,12,450
Florida                       ,DeSoto (County),9,0,0,13,16,84,26,0,0,686
Florida                       ,Dixie (County),9,0,0,14,12,129,54,0,12,1046
Florida                       ,Duval (County),9,0,0,17,0,143,61,0,12,1028
Florida                       ,Escambia (County),9,0,0,9,20,144,47,0,0,958
Florida                       ,Flagler (County),9,0,0,15,0,137,25,0,0,838
Florida                       ,Florida Tribe of Eastern Creek (TDSA),7,0,0,0,0,0,0,0,0,32
Florida                       ,Fort Pierce Indian Reservation,5,0,0,0,0,31,0,0,0,162
Florida                       ,Franklin (County),9,0,0,11,2,186,61,0,12,1228
Florida                       ,Gadsden (County),9,0,0,11,6,122,63,0,0,888
Florida                       ,Gilchrist (County),9,0,0,17,12,85,37,0,12,752
Florida                       ,Glades (County),9,0,0,15,0,129,29,0,12,828
Florida                       ,Gulf (County),9,0,0,16,30,152,64,0,12,1208
Florida                       ,Hamilton (County),9,0,0,19,12,66,49,0,12,722
Florida                       ,Hardee (County),9,0,0,13,0,89,35,0,0,680
Florida                       ,Hendry (County),9,0,0,15,4,111,17,0,12,836
Florida                       ,Hernando (County),9,0,0,13,4,105,43,0,12,824
Florida                       ,Highlands (County),9,0,0,15,0,109,30,0,0,734
Florida                       ,Hillsborough (County),9,0,0,14,4,114,35,0,12,906
Florida                       ,Hollywood Indian Reservation,5,0,0,0,0,37,0,0,0,192
Florida                       ,Holmes (County),9,0,0,16,30,100,69,0,0,952
Florida                       ,Immokalee Indian Reservation,5,0,0,0,0,31,0,0,0,162
Florida                       ,Indian River (County),9,0,0,15,0,145,3,0,0,742
Florida                       ,Jackson (County),9,0,0,16,2,93,56,0,0,758
Florida                       ,Jefferson (County),9,0,0,11,12,125,61,0,0,914
Florida                       ,Lafayette (County),9,0,0,14,12,84,45,0,12,748
Florida                       ,Lake (County),9,0,0,15,0,101,46,0,12,812
Florida                       ,Lee (County),9,0,0,22,0,116,28,0,0,910
Florida                       ,Leon (County),9,0,0,12,12,105,54,0,12,858
Florida                       ,Levy (County),9,0,0,17,12,120,45,0,12,984
Florida                       ,Liberty (County),9,0,0,16,6,114,79,0,0,952
Florida                       ,Madison (County),9,0,0,13,12,82,42,0,0,668
Florida                       ,Manatee (County),9,0,0,13,16,142,53,0,12,1130
Florida                       ,Marion (County),9,0,0,17,0,90,31,0,12,712
Florida                       ,Martin (County),9,0,0,17,12,157,17,0,12,948
Florida                       ,Miami-Dade (County),9,0,0,0,0,71,11,0,0,446
Florida                       ,Miccosukee Indian Reservation,7,0,0,0,0,7,0,0,0,78
Florida                       ,Monroe (County),9,0,0,13,0,150,45,0,12,1040
Florida                       ,Nassau (County),9,0,0,17,12,113,61,0,12,958
Florida                       ,Okaloosa (County),9,0,0,12,38,152,65,0,0,1152
Florida                       ,Okeechobee (County),9,0,0,15,0,106,29,0,0,742
Florida                       ,Orange (County),9,0,0,18,2,104,21,0,0,704
Florida                       ,Osceola (County),9,0,0,18,0,117,24,0,0,754
Florida                       ,Palm Beach (County),9,0,0,12,12,156,16,0,0,942
Florida                       ,Pasco (County),9,0,0,13,4,115,43,0,12,928
Florida                       ,Pinellas (County),9,0,0,14,0,129,43,0,12,960
Florida                       ,Poarch Creek Reservation and Trust Lands (also AL),7,0,0,0,0,0,0,0,0,32
Florida                       ,Polk (County),9,0,0,19,0,96,31,0,12,764
Florida                       ,Putnam (County),9,0,0,17,0,115,48,0,12,898
Florida                       ,Santa Rosa (County),9,0,0,11,32,144,65,0,0,1094
Florida                       ,Sarasota (County),9,0,0,14,16,125,53,0,12,1054
Florida                       ,Seminole (County),9,0,0,18,0,118,38,0,0,818
Florida                       ,Seminole Indian Trust Lands,3,0,0,0,0,4,0,0,0,56
Florida                       ,St. Johns (County),9,0,0,12,0,146,16,0,0,828
Florida                       ,St. Lucie (County),9,0,0,14,8,149,17,0,0,840
Florida                       ,Sumter (County),9,0,0,13,0,89,32,0,12,690
Florida                       ,Suwannee (County),9,0,0,18,12,100,54,0,12,870
Florida                       ,Tampa Reservation,5,0,0,0,0,31,0,0,0,162
Florida                       ,Taylor (County),9,0,0,13,0,138,50,0,12,952
Florida                       ,Union (County),9,0,0,19,0,69,44,0,0,616
Florida                       ,Volusia (County),9,0,0,15,0,144,76,0,12,1114
Florida                       ,Wakulla (County),9,0,0,12,24,142,70,0,12,1194
Florida                       ,Walton (County),9,0,0,21,30,134,65,0,0,1094
Florida                       ,Washington (County),9,0,0,17,30,100,68,0,0,950
Georgia                       ,Appling (County),9,2,0,0,12,47,21,2,9,418
Georgia                       ,Atkinson (County),9,2,0,2,12,47,21,0,0,384
Georgia                       ,Bacon (County),9,2,0,0,12,47,21,2,0,384
Georgia                       ,Baker (County),9,2,0,0,12,42,62,0,21,604
Georgia                       ,Baldwin (County),9,2,0,0,0,17,4,2,0,198
Georgia                       ,Banks (County),9,2,0,0,12,45,3,2,0,350
Georgia                       ,Barrow (County),9,2,0,0,0,27,15,2,0,282
Georgia                       ,Bartow (County),9,2,0,0,0,21,34,2,28,434
Georgia                       ,Ben Hill (County),9,2,0,0,0,35,26,2,0,304
Georgia                       ,Berrien (County),9,2,0,0,12,50,26,2,26,518
Georgia                       ,Bibb (County),9,2,0,0,0,26,30,2,12,352
Georgia                       ,Bleckley (County),9,2,0,0,12,30,12,2,0,296
Georgia                       ,Brantley (County),9,2,0,4,0,50,26,2,9,420
Georgia                       ,Brooks (County),9,2,0,0,12,50,38,2,9,498
Georgia                       ,Bryan (County),9,2,0,2,12,40,24,2,0,392
Georgia                       ,Bulloch (County),9,2,0,0,0,53,16,2,9,426
Georgia                       ,Burke (County),9,2,0,0,12,40,26,0,0,416
Georgia                       ,Butts (County),9,2,0,0,0,26,25,2,12,374
Georgia                       ,Calhoun (County),9,0,0,0,0,42,30,0,21,416
Georgia                       ,Camden (County),9,2,0,0,0,59,10,2,0,356
Georgia                       ,Candler (County),9,2,0,0,0,57,16,2,0,406
Georgia                       ,Carroll (County),9,2,0,0,0,45,65,2,24,654
Georgia                       ,Catoosa (County),9,2,0,0,0,21,36,2,24,414
Georgia                       ,Charlton (County),9,2,0,9,0,45,12,2,0,334
Georgia                       ,Chatham (County),9,2,0,0,0,45,16,2,0,326
Georgia                       ,Chattahoochee (County),9,2,0,0,0,26,9,0,0,192
Georgia                       ,Chattooga (County),9,2,0,0,0,21,30,2,12,338
Georgia                       ,Cherokee (County),9,2,0,0,0,45,37,2,16,486
Georgia                       ,Clarke (County),9,2,0,0,0,17,2,0,24,244
Georgia                       ,Clay (County),9,0,0,0,0,52,21,0,21,422
Georgia                       ,Clayton (County),9,2,0,0,0,19,4,2,24,282
Georgia                       ,Clinch (County),9,2,0,3,12,38,33,0,0,406
Georgia                       ,Cobb (County),9,2,0,0,12,30,42,2,16,500
Georgia                       ,Coffee (County),9,2,0,2,12,52,26,2,12,482
Georgia                       ,Colquitt (County),9,2,0,0,0,47,46,2,9,476
Georgia                       ,Columbia (County),9,2,0,0,12,11,4,0,0,220
Georgia                       ,Cook (County),9,2,0,0,0,50,21,2,14,398
Georgia                       ,Coweta (County),9,2,0,0,0,27,24,0,12,358
Georgia                       ,Crawford (County),9,2,0,0,12,35,54,2,12,522
Georgia                       ,Crisp (County),9,2,0,0,0,42,31,0,26,450
Georgia                       ,Dade (County),9,2,0,3,0,35,40,2,16,502
Georgia                       ,Dawson (County),9,2,0,0,0,51,17,2,12,438
Georgia                       ,DeKalb (County),9,2,0,0,0,42,36,2,12,444
Georgia                       ,Decatur (County),9,2,0,0,12,42,53,0,12,540
Georgia                       ,Dodge (County),9,2,0,0,0,37,21,2,4,316
Georgia                       ,Dooly (County),9,2,0,0,0,37,39,0,12,420
Georgia                       ,Dougherty (County),9,0,0,0,12,42,50,0,26,574
Georgia                       ,Douglas (County),9,2,0,0,0,30,65,2,0,460
Georgia                       ,Early (County),9,2,0,0,0,48,39,0,12,458
Georgia                       ,Echols (County),9,2,0,0,0,47,26,0,9,380
Georgia                       ,Effingham (County),9,2,0,0,0,35,24,2,0,306
Georgia                       ,Elbert (County),9,2,0,0,0,28,3,2,0,236
Georgia                       ,Emanuel (County),9,2,0,0,12,59,26,2,0,498
Georgia                       ,Evans (County),9,0,0,0,0,52,12,2,0,312
